,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
874,0.0079792,1948.5,0,1.2391e-05,1.6716,3.6944,-0.0019483,0,437.28,-1376500.0,0,0,0,184.52,0,,0.086106,0.065587,0,0,2067.972318985988,1793.6610386529771,3617.9288986204724,298994.83380369004,0.9999840624996136
875,0.0079912,1951.9,0,1.239e-05,1.6722,3.7012,-0.0010009,0,437.92,-1376400.0,0,0,0,184.51,0,,0.086205,0.065685,0,0,2072.8875672878316,1797.4214822314757,3617.4381923728333,299056.50268085394,0.9999840363619413
876,0.007995,1953.5,0,1.2388e-05,1.6732,3.7048,-0.00060195,0,438.04,-1376400.0,0,0,0,184.48,0,,0.086303,0.065784,0,0,2076.468006403378,1799.6860020692084,3617.187789822275,299131.9321065019,0.9999840235465511
877,0.0079942,1954.0,0,1.2381e-05,1.675,3.7074,-0.00021512,0,437.72,-1376500.0,0,0,0,184.36,0,,0.086402,0.065882,0,0,2080.838689019799,1801.9566589715555,3616.728444727053,299179.45814508566,0.9999840014290863
878,0.0079886,1953.2,0,1.2373e-05,1.6771,3.7079,0.00014821,0,437.06,-1376500.0,0,0,0,184.21,0,,0.0865,0.065981,0,0,2084.2123621346473,1803.1016510450918,3616.3304952288345,299203.40152026934,0.9999839832689008
879,0.0079786,1951.3,0,1.2363e-05,1.6793,3.7066,0.00042892,0,436.13,-1376700.0,0,0,0,184.05,0,,0.086599,0.066079,0,0,2086.7995819302773,1803.472674651976,3616.0598663669753,299231.559049621,0.9999839722083083
880,0.0079661,1948.8,0,1.235e-05,1.6822,3.7048,0.0004817,0,434.94,-1376800.0,0,0,0,183.83,0,,0.086697,0.066178,0,0,2089.9609654243573,1803.7338303811437,3615.628065595195,299236.6821509416,0.9999839538108214
881,0.0079509,1945.7,0,1.234e-05,1.6845,3.7012,0.00067795,0,433.69,-1376900.0,0,0,0,183.66,0,,0.086796,0.066276,0,0,2091.356827268885,1802.9727123915168,3615.5211199924265,299262.9802099725,0.9999839518730952
882,0.0079341,1942.2,0,1.2327e-05,1.6874,3.6975,0.00078872,0,432.26,-1377100.0,0,0,0,183.44,0,,0.086894,0.066375,0,0,2093.5470604945667,1802.3737709994912,3615.2561043327964,299276.1841512171,0.9999839425700405
883,0.0079158,1938.5,0,1.2313e-05,1.6907,3.6936,0.00090841,0,430.69,-1377300.0,0,0,0,183.19,0,,0.086993,0.066473,0,0,2096.2368097115027,1801.8476059023594,3614.9191518777816,299288.9623367433,0.9999839301221529
884,0.0078957,1934.3,0,1.2298e-05,1.6941,3.6891,0.0010963,0,429.0,-1377500.0,0,0,0,182.94,0,,0.087091,0.066572,0,0,2098.718221313582,1801.0403485813813,3614.6672754006127,299317.60795446637,0.9999839223422174
885,0.007872,1929.4,0,1.2281e-05,1.6979,3.6835,0.0012764,0,427.03,-1377700.0,0,0,0,182.65,0,,0.08719,0.06667,0,0,2101.2939944113937,1799.950224749084,3614.3851197878644,299341.2580846659,0.9999839139451843
886,0.0078458,1924.0,0,1.2262e-05,1.7023,3.6773,0.0015582,0,424.87,-1378000.0,0,0,0,182.33,0,,0.087288,0.066769,0,0,2104.250638166167,1798.6422088256857,3614.068430002495,299370.3190341678,0.9999839044965558
887,0.0078154,1917.6,0,1.2239e-05,1.7074,3.6702,0.0016674,0,422.33,-1378300.0,0,0,0,181.95,0,,0.087387,0.066867,0,0,2107.8405075320893,1797.2334825648236,3613.6805963667375,299404.4250477861,0.999983892783698
888,0.007782,1910.5,0,1.2215e-05,1.7127,3.6619,0.0018011,0,419.58,-1378600.0,0,0,0,181.54,0,,0.087486,0.066966,0,0,2111.206634247569,1795.4232572493029,3613.275817044555,299424.3393561932,0.9999838810647377
889,0.007747,1903.0,0,1.2192e-05,1.7179,3.6525,0.0021181,0,416.8,-1379000.0,0,0,0,181.15,0,,0.087584,0.067064,0,0,2113.667633913797,1792.8992493223477,3613.0146436656305,299448.7762377307,0.9999838768143745
890,0.0077095,1895.0,0,1.2165e-05,1.7238,3.6428,0.0021644,0,413.75,-1379300.0,0,0,0,180.7,0,,0.087683,0.067163,0,0,2117.0600800141056,1790.5070734979124,3612.610514176004,299469.56833160965,0.9999838665443925
891,0.0076706,1886.6,0,1.2142e-05,1.7292,3.6318,0.0027236,0,410.75,-1379700.0,0,0,0,180.3,0,,0.087781,0.067261,0,0,2119.0482447274767,1787.339885280636,3612.468231548078,299508.896323708,0.9999838693929176
892,0.0076278,1877.3,0,1.2113e-05,1.7356,3.6198,0.0028099,0,407.36,-1380100.0,0,0,0,179.81,0,,0.08788,0.06736,0,0,2121.776905244503,1783.862069449503,3612.1007143237625,299513.125592701,0.9999838626380058
893,0.0075837,1867.7,0,1.2083e-05,1.742,3.6073,0.0032444,0,403.88,-1380500.0,0,0,0,179.31,0,,0.087978,0.067458,0,0,2124.4586753056133,1780.3032380464158,3611.7542516602653,299521.39119628235,0.999983857580366
894,0.0075415,1858.3,0,1.2059e-05,1.7475,3.5944,0.0051357,0,400.71,-1380900.0,0,0,0,178.9,0,,0.088077,0.067557,0,0,2125.4056836733575,1776.0777095446574,3611.7149784638386,299548.2151577552,0.9999838669520966
895,0.0074857,1845.9,0,1.2026e-05,1.7548,3.5769,0.0053513,0,396.51,-1381400.0,0,0,0,178.34,0,,0.088175,0.067655,0,0,2126.276916218059,1770.1122070833762,3611.5853937676166,299545.9486500861,0.9999838759353289
896,0.0074299,1833.4,0,1.1992e-05,1.7621,3.5594,0.0055668,0,392.32,-1381900.0,0,0,0,177.78,0,,0.088274,0.067754,0,0,2127.2914816088164,1764.2278941971442,3611.47131413825,299553.90260047955,0.9999838861176842
897,0.0073724,1820.6,0,1.1958e-05,1.7697,3.5414,0.0059587,0,388.02,-1382400.0,0,0,0,177.2,0,,0.088372,0.067852,0,0,2128.6322330252715,1758.2968398026887,3611.347665426828,299572.1963205357,0.9999838967417775
898,0.0073135,1807.6,0,1.1922e-05,1.7776,3.5229,0.0065036,0,383.63,-1382900.0,0,0,0,176.61,0,,0.088471,0.067951,0,0,2130.0278778268425,1752.0893090421796,3611.260167935092,299603.08244763734,0.9999839100159081
899,0.0072545,1794.5,0,1.1887e-05,1.7856,3.5043,0.0070477,0,379.23,-1383400.0,0,0,0,176.01,0,,0.088569,0.06805,0,0,2131.5579422998608,1745.8543888637125,3611.1487379551654,299632.43537735473,0.9999839227025051
900,0.0071856,1779.0,0,1.1845e-05,1.7948,3.4817,0.0075218,0,374.17,-1384000.0,0,0,0,175.32,0,,0.088668,0.068148,0,0,2132.2806331111024,1737.7845360952329,3611.055142975267,299634.4772851871,0.9999839396645108
901,0.0071167,1763.5,0,1.1803e-05,1.8039,3.4592,0.0079959,0,369.11,-1384600.0,0,0,0,174.62,0,,0.088766,0.068247,0,0,2133.4716548989018,1730.1411893573659,3610.9402389942634,299649.16222209076,0.9999839563411596
902,0.007046,1747.5,0,1.1762e-05,1.8131,3.4354,0.0086453,0,364.01,-1385200.0,0,0,0,173.94,0,,0.088865,0.068345,0,0,2133.501428371044,1721.416471026436,3611.016615525309,299672.3744032489,0.9999839832117444
903,0.0069734,1731.1,0,1.1722e-05,1.8222,3.4103,0.0094809,0,358.86,-1385900.0,0,0,0,173.26,0,,0.088963,0.068444,0,0,2132.709201787065,1712.089041229874,3611.176788977741,299686.7511999405,0.9999840150853575
904,0.0069007,1714.6,0,1.1681e-05,1.8313,3.3852,0.010317,0,353.71,-1386500.0,0,0,0,172.58,0,,0.089062,0.068542,0,0,2132.1141856853533,1702.890042352961,3611.3821241121677,299722.0589255736,0.9999840498583757
905,0.0068322,1699.0,0,1.1641e-05,1.8402,3.3612,0.010446,0,348.87,-1387000.0,0,0,0,171.92,0,,0.08916,0.068641,0,0,2131.4431788642887,1693.794595067463,3611.49119788946,299726.5537577113,0.9999840792144611
906,0.0067638,1683.4,0,1.1601e-05,1.849,3.3371,0.010546,0,344.04,-1387600.0,0,0,0,171.25,0,,0.089259,0.068739,0,0,2130.8384134489543,1684.8231383634065,3611.572788873524,299725.7780387334,0.9999841079191965
907,0.0066959,1667.8,0,1.1563e-05,1.8574,3.3127,0.010994,0,339.34,-1388200.0,0,0,0,170.63,0,,0.089357,0.068838,0,0,2129.2528961001585,1675.4444067066588,3611.8878608653786,299752.8821847884,0.9999841476931002
908,0.0066289,1652.4,0,1.1529e-05,1.8652,3.2876,0.011897,0,334.83,-1388700.0,0,0,0,170.06,0,,0.089456,0.068936,0,0,2125.929439076634,1665.274725326544,3612.383279658262,299761.9606725155,0.9999841955186908
909,0.0065618,1636.9,0,1.1494e-05,1.873,3.2626,0.0128,0,330.32,-1389200.0,0,0,0,169.5,0,,0.089554,0.069035,0,0,2122.752598453165,1655.2233713248625,3612.9822386012984,299806.6070254799,0.9999842486853078
910,0.0064924,1621.1,0,1.1452e-05,1.8825,3.2377,0.011986,0,325.52,-1389800.0,0,0,0,168.81,0,,0.089653,0.069133,0,0,2122.465265792328,1645.7644853756983,3613.089488689824,299825.9446375057,0.9999842811003098
911,0.0064227,1605.3,0,1.141e-05,1.8922,3.2128,0.011001,0,320.69,-1390400.0,0,0,0,168.11,0,,0.089751,0.069232,0,0,2122.5653332167717,1636.3861267331013,3613.20990630958,299864.7182549354,0.9999843150952247
912,0.0063548,1589.8,0,1.1367e-05,1.9018,3.1884,0.010008,0,315.97,-1391000.0,0,0,0,167.4,0,,0.08985,0.06933,0,0,2122.9264941854644,1627.2804161606962,3613.2141714042937,299880.52575450647,0.9999843438699995
913,0.0062895,1574.8,0,1.1324e-05,1.9113,3.1647,0.0090041,0,311.42,-1391500.0,0,0,0,166.7,0,,0.089949,0.069429,0,0,2123.174123363143,1618.1611220866168,3613.1662058783977,299876.6820225108,0.9999843700168687
914,0.0062243,1559.8,0,1.1282e-05,1.9209,3.1411,0.008,0,306.88,-1392000.0,0,0,0,166.0,0,,0.090047,0.069527,0,0,2123.6982470278704,1609.1312399289554,3613.1536388631916,299894.2051766361,0.9999843985508277
915,0.0061646,1545.9,0,1.1249e-05,1.9282,3.1178,0.0078345,0,302.97,-1392500.0,0,0,0,165.47,0,,0.090146,0.069626,0,0,2120.4511523239207,1599.499448790054,3613.637875089299,299902.79715854756,0.9999844463797088
916,0.0061058,1532.1,0,1.1218e-05,1.9352,3.0946,0.0078071,0,299.16,-1393000.0,0,0,0,164.97,0,,0.090244,0.069724,0,0,2116.634831282565,1589.7473327263515,3614.2506743806844,299925.23992319824,0.9999844998090871
917,0.0060504,1519.2,0,1.119e-05,1.9416,3.0724,0.0080984,0,295.63,-1393400.0,0,0,0,164.51,0,,0.090343,0.069823,0,0,2112.5659025385144,1580.4120220377044,3614.8734515878123,299940.03820535657,0.9999845521280517
918,0.0060019,1507.7,0,1.1168e-05,1.9467,3.0523,0.0090272,0,292.62,-1393700.0,0,0,0,164.15,0,,0.090441,0.069921,0,0,2107.383166861848,1571.5388551279138,3615.635652215378,299949.4674714573,0.9999846073708735
919,0.0059533,1496.3,0,1.1146e-05,1.9518,3.0323,0.009956,0,289.61,-1394100.0,0,0,0,163.79,0,,0.09054,0.07002,0,0,2102.5111579867507,1562.9175941563788,3616.4242801945775,299978.6720078117,0.9999846639310993
920,0.0059185,1488.2,0,1.1125e-05,1.9567,3.0189,0.0096521,0,287.31,-1394400.0,0,0,0,163.44,0,,0.090638,0.070118,0,0,2101.700020559769,1557.520845759098,3616.568719210601,299987.28217295196,0.9999846868137222
921,0.005887,1481.0,0,1.1103e-05,1.9617,3.0071,0.0090556,0,285.18,-1394600.0,0,0,0,163.09,0,,0.090737,0.070217,0,0,2101.978447529802,1552.831950535125,3616.550326121117,299993.3281482754,0.99998470141906
922,0.0058555,1473.7,0,1.1081e-05,1.9666,2.9953,0.008459,0,283.04,-1394900.0,0,0,0,162.74,0,,0.090835,0.070315,0,0,2102.2101560381293,1548.2026007492686,3616.55420732941,300003.8962849342,0.9999847172989712
923,0.0058239,1466.5,0,1.106e-05,1.9716,2.9836,0.0078625,0,280.91,-1395100.0,0,0,0,162.39,0,,0.090934,0.070414,0,0,2102.869812521557,1543.785903059156,3616.559686031099,300032.3713889646,0.9999847333869051
924,0.0057924,1459.3,0,1.1038e-05,1.9766,2.9718,0.007266,0,278.77,-1395400.0,0,0,0,162.04,0,,0.091032,0.070513,0,0,2103.158504482248,1539.0923957097004,3616.588065942114,300052.33111359784,0.9999847507762899
925,0.005765,1452.9,0,1.1021e-05,1.9805,2.9611,0.0070903,0,276.98,-1395600.0,0,0,0,161.76,0,,0.091131,0.070611,0,0,2102.5347037009838,1534.809372463893,3616.7034940852855,300060.2183983724,0.9999847695319457
926,0.005739,1446.8,0,1.1005e-05,1.9842,2.9507,0.0070491,0,275.3,-1395800.0,0,0,0,161.51,0,,0.091229,0.07071,0,0,2101.2401817278264,1530.235308428547,3616.902619722191,300064.8969036897,0.9999847912557782
927,0.0057129,1440.7,0,1.099e-05,1.9878,2.9404,0.007008,0,273.61,-1396000.0,0,0,0,161.25,0,,0.091328,0.070808,0,0,2100.4101382766057,1526.100348307094,3617.056706693022,300075.50291126885,0.9999848111824434
928,0.0056869,1434.7,0,1.0974e-05,1.9914,2.9301,0.0069669,0,271.93,-1396200.0,0,0,0,161.0,0,,0.091426,0.070907,0,0,2099.350966124413,1521.8013185695693,3617.2730673718906,300094.71613836463,0.9999848338752892
929,0.0056608,1428.6,0,1.0958e-05,1.9951,2.9197,0.0069257,0,270.25,-1396400.0,0,0,0,160.74,0,,0.091525,0.071005,0,0,2098.3944716854417,1517.481405911984,3617.433590233327,300101.9839060518,0.9999848542285523
930,0.0056447,1424.7,0,1.0945e-05,1.9977,2.9135,0.0065621,0,269.14,-1396500.0,0,0,0,160.54,0,,0.091623,0.071104,0,0,2098.51872913539,1515.0223437145985,3617.36177442214,300086.3283930946,0.9999848599676783
931,0.0056328,1421.8,0,1.0934e-05,2.0,2.9089,0.006065,0,268.27,-1396600.0,0,0,0,160.36,0,,0.091722,0.071202,0,0,2098.8415550589984,1513.0000164400285,3617.1572296352892,300040.4718747505,0.9999848580395163
932,0.0056208,1418.9,0,1.0923e-05,2.0022,2.9043,0.0055679,0,267.4,-1396700.0,0,0,0,160.18,0,,0.09182,0.071301,0,0,2099.28444439774,1511.1613179467915,3616.9544987135623,300000.0461279007,0.9999848562414341
933,0.0056089,1415.9,0,1.0912e-05,2.0045,2.8998,0.0050707,0,266.53,-1396800.0,0,0,0,160.0,0,,0.091919,0.071399,0,0,2099.84097637514,1509.305115168312,3616.7535990704027,299964.78882161307,0.9999848545744044
934,0.0055969,1413.0,0,1.0901e-05,2.0067,2.8952,0.0045736,0,265.66,-1396900.0,0,0,0,159.82,0,,0.092017,0.071498,0,0,2100.2932746650536,1507.470912466956,3616.5545483090036,299925.81038757565,0.9999848530394061
935,0.0055937,1412.1,0,1.0892e-05,2.0083,2.8946,0.0045505,0,265.27,-1397000.0,0,0,0,159.68,0,,0.092116,0.071596,0,0,2102.4763743062763,1507.4657092442706,3616.079891119916,299877.88726447325,0.9999848355498008
936,0.0055951,1412.4,0,1.0884e-05,2.0096,2.8961,0.0047754,0,265.14,-1397000.0,0,0,0,159.55,0,,0.092214,0.071695,0,0,2105.886799243463,1508.6315180656595,3615.3788456107627,299814.5222468345,0.9999848060017115
937,0.0055966,1412.6,0,1.0877e-05,2.0108,2.8975,0.0050003,0,265.0,-1397000.0,0,0,0,159.43,0,,0.092313,0.071793,0,0,2108.674083700201,1509.4456723138285,3614.753591800929,299747.49645615317,0.9999847798136909
938,0.005598,1412.8,0,1.0869e-05,2.0121,2.8989,0.0052251,0,264.87,-1397000.0,0,0,0,159.31,0,,0.092411,0.071892,0,0,2111.665721988065,1510.3041487926228,3614.1166187176686,299685.24396306707,0.9999847529959337
939,0.0055994,1413.0,0,1.0862e-05,2.0133,2.9004,0.00545,0,264.73,-1397100.0,0,0,0,159.19,0,,0.09251,0.07199,0,0,2114.813233599936,1511.3691980437359,3613.490346150151,299632.22691727564,0.9999847266982721
940,0.0056057,1414.4,0,1.0858e-05,2.0138,2.9038,0.0048338,0,264.93,-1397000.0,0,0,0,159.13,0,,0.092609,0.072089,0,0,2117.9717350811998,1513.1314911170552,3612.8741814876666,299582.3868588897,0.9999846979341281
941,0.0056152,1416.6,0,1.0857e-05,2.0138,2.9085,0.0036708,0,265.35,-1397000.0,0,0,0,159.11,0,,0.092707,0.072187,0,0,2121.237954210219,1515.4649590000995,3612.2730568487477,299541.0446244989,0.9999846679194119
942,0.0056247,1418.8,0,1.0856e-05,2.0138,2.9132,0.0025078,0,265.76,-1396900.0,0,0,0,159.09,0,,0.092806,0.072286,0,0,2124.4267623580345,1517.7431225599191,3611.6838351480264,299499.81664044294,0.9999846384619604
943,0.0056342,1421.1,0,1.0854e-05,2.0138,2.9179,0.0013449,0,266.18,-1396900.0,0,0,0,159.07,0,,0.092904,0.072384,0,0,2127.69803261018,1520.0801990904924,3611.084145825678,299458.7021066712,0.9999846084059295
944,0.0056436,1423.3,0,1.0853e-05,2.0138,2.9227,0.00018197,0,266.59,-1396800.0,0,0,0,159.05,0,,0.093003,0.072483,0,0,2131.2388365083107,1522.6098371368312,3610.4963200077236,299431.62824984733,0.9999845789075711
945,0.0056649,1428.2,0,1.0865e-05,2.0109,2.9312,-0.001483,0,267.94,-1396700.0,0,0,0,159.25,0,,0.093101,0.072581,0,0,2132.049056162805,1526.0784613785727,3610.3024353530327,299408.29754703655,0.9999845588987876
946,0.0056956,1435.4,0,1.0888e-05,2.0058,2.9429,-0.0035495,0,270.03,-1396400.0,0,0,0,159.62,0,,0.0932,0.07268,0,0,2131.4181667956555,1530.7070443716057,3610.407112081234,299413.1305131692,0.9999845460699273
947,0.0057263,1442.5,0,1.0911e-05,2.0006,2.9546,-0.005616,0,272.12,-1396200.0,0,0,0,159.99,0,,0.093298,0.072778,0,0,2130.8177454878046,1535.4534566449831,3610.5239959485793,299422.69548767095,0.9999845340300678
948,0.005757,1449.7,0,1.0934e-05,1.9955,2.9662,-0.0076825,0,274.2,-1395900.0,0,0,0,160.36,0,,0.093397,0.072877,0,0,2129.946858776845,1539.9009322621855,3610.663671804313,299427.95642850804,0.99998452333231
949,0.0057877,1456.8,0,1.0957e-05,1.9903,2.9779,-0.0097491,0,276.29,-1395700.0,0,0,0,160.73,0,,0.093495,0.072975,0,0,2129.408297352576,1544.6835826099207,3610.804154652171,299446.7886610003,0.9999845128327379
950,0.0058436,1469.8,0,1.0998e-05,1.9812,2.9986,-0.012377,0,280.16,-1395200.0,0,0,0,161.39,0,,0.093594,0.073074,0,0,2127.940260420448,1552.6597001224736,3610.9326580359675,299424.80347242823,0.9999844881163126
951,0.0059243,1488.4,0,1.1056e-05,1.9682,3.0281,-0.015555,0,285.76,-1394600.0,0,0,0,162.34,0,,0.093692,0.073173,0,0,2125.3274226803032,1563.6423470393374,3611.15553852231,299383.8974080074,0.9999844553660977
952,0.0060051,1507.0,0,1.1115e-05,1.9551,3.0577,-0.018733,0,291.37,-1393900.0,0,0,0,163.29,0,,0.093791,0.073271,0,0,2123.1213522323133,1574.9772976314173,3611.446708332348,299378.9225256219,0.9999844272003952
953,0.0060858,1525.6,0,1.1173e-05,1.9421,3.0872,-0.021911,0,296.97,-1393200.0,0,0,0,164.23,0,,0.093889,0.07337,0,0,2121.1531068451177,1586.3432857296675,3611.759522072126,299389.68002230866,0.9999844016308467
954,0.0061665,1544.2,0,1.1231e-05,1.929,3.1168,-0.025089,0,302.57,-1392600.0,0,0,0,165.18,0,,0.093988,0.073468,0,0,2119.4058937872874,1597.9248639424873,3612.206843292789,299448.03107231116,0.9999843837055247
955,0.0063094,1577.1,0,1.1325e-05,1.9082,3.1684,-0.026719,0,312.56,-1391400.0,0,0,0,166.72,0,,0.094086,0.073567,0,0,2118.285131937256,1617.467970374993,3612.2056851565167,299402.4458246208,0.9999843185573392
956,0.0065269,1627.2,0,1.1463e-05,1.8779,3.2467,-0.026493,0,327.81,-1389500.0,0,0,0,168.99,0,,0.094185,0.073665,0,0,2118.7082452837326,1647.3182682437662,3612.115254308458,299393.48462313635,0.9999842224091882
957,0.0067444,1677.3,0,1.1601e-05,1.8477,3.3249,-0.026266,0,343.06,-1387700.0,0,0,0,171.26,0,,0.094283,0.073764,0,0,2119.985505244183,1677.491643089737,3612.4807013296113,299550.3333014414,0.9999841560605125
958,0.0070529,1747.7,0,1.1782e-05,1.8085,3.4292,-0.026414,0,365.49,-1385100.0,0,0,0,174.28,0,,0.094382,0.073862,0,0,2120.125155743573,1714.9757062004587,3611.841438745364,299371.8093224895,0.9999840162272657
959,0.0073684,1819.6,0,1.1966e-05,1.7686,3.5355,-0.026589,0,388.46,-1382300.0,0,0,0,177.36,0,,0.09448,0.073961,0,0,2122.1734619669014,1753.9800789159171,3611.949246429741,299485.47650472197,0.9999839245170398
960,0.0077272,1901.3,0,1.2168e-05,1.7254,3.6534,-0.027231,0,414.99,-1379200.0,0,0,0,180.75,0,,0.094579,0.074059,0,0,2126.1870977245403,1796.7868516271026,3612.009334254126,299664.5209307476,0.9999838325426045
961,0.0081549,1998.5,0,1.2396e-05,1.6776,3.7894,-0.02783,0,447.2,-1375300.0,0,0,0,184.61,0,,0.094677,0.074158,0,0,2133.0024362201148,1844.8776833307907,3611.773429921143,299870.5905908553,0.999983726766298
962,0.0086127,2102.4,0,1.2619e-05,1.6311,3.9314,-0.023991,0,482.04,-1371200.0,0,0,0,188.42,0,,0.094776,0.074256,0,0,2144.9366594607072,1894.8019607421918,3610.727069255254,300046.82412740117,0.9999835937939383
963,0.0090362,2199.0,0,1.2805e-05,1.5929,4.0617,-0.019232,0,514.43,-1367300.0,0,0,0,191.63,0,,0.094874,0.074355,0,0,2162.087053410163,1941.1931259114497,3608.9726344408414,300223.19830269215,0.9999834455114556
964,0.0094031,2282.3,0,1.2964e-05,1.5604,4.1704,-0.014883,0,542.96,-1363900.0,0,0,0,194.38,0,,0.094973,0.074453,0,0,2175.747353452469,1978.9636522181074,3607.753110053837,300411.29041519784,0.9999833429888376
965,0.0097264,2355.7,0,1.3101e-05,1.5326,4.2637,-0.011091,0,568.47,-1360900.0,0,0,0,196.78,0,,0.095072,0.074552,0,0,2187.891758946697,2010.957854873634,3606.8730476175656,300634.79570560914,0.9999832707039343
966,0.010008,2420.2,0,1.3208e-05,1.5113,4.347,-0.008385,0,590.46,-1358300.0,0,0,0,198.65,0,,0.09517,0.07465,0,0,2203.479770368918,2040.7863278690445,3605.432626750636,300828.080919554,0.9999831762219699
967,0.010239,2473.6,0,1.3285e-05,1.4963,4.418,-0.0067785,0,608.19,-1356200.0,0,0,0,200.0,0,,0.095269,0.074749,0,0,2220.6774765075374,2067.3511005595137,3603.686164581666,300990.92887080647,0.9999830700625714
968,0.010432,2516.9,0,1.3348e-05,1.4829,4.4733,-0.0056219,0,623.12,-1354400.0,0,0,0,201.12,0,,0.095367,0.074847,0,0,2231.428060759041,2086.642930076178,3602.2883461295223,301001.5057179902,0.9999829860860469
969,0.010688,2572.8,0,1.345e-05,1.461,4.5358,-0.0038423,0,644.15,-1351900.0,0,0,0,202.92,0,,0.095466,0.074946,0,0,2235.4994583210732,2105.0940560052836,3601.6921886835325,300985.6514190078,0.999982948481756
970,0.010768,2582.2,0,1.363e-05,1.4229,4.4854,-0.0049708,0,659.19,-1350100.0,0,0,0,206.11,0,,0.095564,0.075044,0,0,2166.7125410193316,2063.3496726122034,3611.0516949785338,301008.00048596546,0.9999834810091832
971,0.01085,2601.6,0,1.3644e-05,1.4204,4.5137,-0.0065147,0,665.05,-1349400.0,0,0,0,206.37,0,,0.095663,0.075143,0,0,2177.504849383386,2075.0691575986775,3609.7335847747786,301053.62940385693,0.9999834083626702
972,0.010931,2620.9,0,1.3658e-05,1.4179,4.542,-0.0080586,0,670.91,-1348700.0,0,0,0,206.62,0,,0.095761,0.075241,0,0,2188.7944638676736,2087.267489507136,3608.3865760962344,301108.32976191293,0.9999833338200026
973,0.011013,2640.3,0,1.3672e-05,1.4153,4.5703,-0.0096026,0,676.76,-1348000.0,0,0,0,206.87,0,,0.09586,0.07534,0,0,2199.6371589985283,2099.101705326596,3607.065093080322,301150.66531076655,0.9999832604568775
974,0.011094,2659.7,0,1.3687e-05,1.4128,4.5987,-0.011146,0,682.62,-1347300.0,0,0,0,207.12,0,,0.095958,0.075438,0,0,2210.995662889943,2111.3754118243473,3605.7599339667286,301215.7248479693,0.9999831877709803
975,0.011176,2679.0,0,1.3701e-05,1.4103,4.627,-0.01269,0,688.47,-1346600.0,0,0,0,207.37,0,,0.096057,0.075537,0,0,2221.815048259216,2123.1387433682667,3604.4794624458,301264.79765724915,0.9999831162494294
